n_raters,mean_kappa,sd_kappa,mean_delta,sd_delta,mean_delta_from_final,sd_delta_from_final,true_kappa
9,0.5950290671999833,0.0294596177077573,0.008565930720455675,0.006296055257581304,0.01979348584196663,0.014837119194934965,0.6
10,0.5948723824899769,0.02758685457322328,0.007338726652643967,0.0055751954259044105,0.018537323082602884,0.013628358635721859,0.6
11,0.5951195029235421,0.02661499459390904,0.006749760036603069,0.0049358663283942394,0.017325998850528015,0.013219552936635771,0.6
12,0.5951756614277939,0.02592470243750379,0.006051115643596938,0.004561473665483406,0.01663451150179628,0.012540780465845554,0.6
13,0.5952193731101323,0.024913113756388647,0.005518538848540264,0.004194890827168441,0.015727707439691003,0.011679633249813842,0.6
14,0.5951100241663597,0.024602864967256114,0.005182078477286349,0.0038904372427175024,0.015212391994262097,0.011464200056824277,0.6
15,0.5954187742370133,0.02392663699705688,0.004939281119474361,0.003709822246217698,0.014230309536464671,0.010863973749665672,0.6
16,0.5953919638728619,0.02336228466072163,0.004474068005456699,0.003454376632110253,0.013641367527036806,0.010432863937300065,0.6
17,0.5954400187274269,0.022910283734451985,0.004157847380141502,0.0031584845328761378,0.013232305450978858,0.010054755393931306,0.6
18,0.5955870624712873,0.022519555104146702,0.003825955376269364,0.0027860151779987856,0.012700029649413563,0.009590991696826253,0.6
19,0.595651126595908,0.02182339727910741,0.003767235214039397,0.002703552818271631,0.012198361049060137,0.009165471264435086,0.6
20,0.5957003768803054,0.021381198779401967,0.0033560183941824706,0.0025996834846486426,0.011750475348463907,0.008868932834865895,0.6
21,0.595844419711039,0.021145116079536133,0.003384413247164603,0.0025064737591367894,0.01141093139327854,0.008769641188028124,0.6
22,0.5957617808717451,0.02091889195412451,0.003325465664868367,0.0025443463649575324,0.011117518236205924,0.008395892405485512,0.6
23,0.5958238137198293,0.020568289000166565,0.0030627670561439602,0.00221205992024481,0.01070946452322232,0.008093189869257125,0.6
