n_raters,mean_kappa,sd_kappa,mean_delta,sd_delta,mean_delta_from_final,sd_delta_from_final,true_kappa
39,0.4185891202288661,0.02352016814568512,0.0019306204835435228,0.0014295386126137988,0.005520685365591358,0.004089372575717543,0.4
40,0.41873137007352296,0.023427302135269907,0.0017955694001682225,0.0012953313554349027,0.005237125133343685,0.00393110846177263,0.4
41,0.41869705036302246,0.023359883138541242,0.001818075801589203,0.0013213477027113568,0.004803748474182155,0.00370560695068725,0.4
42,0.4186174328549616,0.02321961638595471,0.0017786653157136768,0.001317147214446193,0.004432081982461904,0.0033505495558365465,0.4
43,0.41868480742046554,0.02313222014236304,0.0017459786425850776,0.001286186038710807,0.004079987110747384,0.0030013644056737293,0.4
44,0.4186342779109591,0.023136532085168072,0.0016945678634835899,0.0012452680563362023,0.003690205775324801,0.002821786039869734,0.4
45,0.4184812282128521,0.023147500088914492,0.0016577352606711995,0.0012514589725886227,0.003301345425164494,0.002515734460388189,0.4
46,0.4185125600627141,0.02301799610201917,0.001567707322048254,0.0011913310679912744,0.0030114158003793213,0.0022399145635991907,0.4
47,0.4184189108343134,0.023027161114652254,0.0015278446211248933,0.001207776333245181,0.0026310683674314566,0.0019091863171977778,0.4
48,0.4184874353704497,0.022974520270706546,0.001514721064443648,0.0011360131551563187,0.002109447649976762,0.0015531753119566293,0.4
49,0.41845671057913103,0.023005483970276876,0.001489485162806397,0.0011726578901879825,0.0014488741073745129,0.001094664838376438,0.4
50,0.41856897303182466,0.022926152359649028,0.0014488741073745129,0.001094664838376438,0.0,0.0,0.4
3,0.505073294251588,0.06238442689399979,,,0.04550565929789448,0.03513421514672797,0.5
4,0.5058141844406207,0.05419059124538037,0.024284276636082083,0.018237969182087543,0.038515272360998665,0.029041892102771562,0.5
5,0.5050965021491041,0.04760053008296785,0.01852071750940254,0.014127151606555236,0.0326423535320415,0.025181607513889884,0.5
6,0.5048625645197463,0.043406275256486444,0.0149839725130709,0.011124988200110994,0.029088765784795956,0.022737062085276514,0.5
7,0.504300059845159,0.041107057277674865,0.012591660196394317,0.009325918326738637,0.027361609283987735,0.020370513554957306,0.5
8,0.5039484056630567,0.040007592103416034,0.010396428127569387,0.00788744672090739,0.025998603094515734,0.019455485221307113,0.5
9,0.5045110668015129,0.03770429625296585,0.0092589188570021,0.0067911172223793,0.02434054083027605,0.017776380578932594,0.5
10,0.5044980977490833,0.03590609799087673,0.008404751601608959,0.006066942632415035,0.022386478200434275,0.016218657435728787,0.5
11,0.5041724118962342,0.034693445133687925,0.0072419759134636445,0.005455441344020239,0.021146805860554167,0.01537227064242427,0.5
12,0.5037859698401659,0.03299934969442257,0.007002956299968419,0.005331210274229897,0.0195777557803503,0.01436799208204155,0.5
13,0.5037323825447754,0.03199089115058189,0.005732297117614522,0.004398911501541499,0.018470747657018522,0.013543370863281189,0.5
14,0.5038344059965616,0.03129581117562135,0.00574864823398175,0.004327302516448774,0.017420736610495802,0.012821728814999605,0.5
15,0.5036275122710645,0.030398318211695304,0.00516415019830188,0.003915980561914353,0.016543712158084607,0.012236407532498852,0.5
16,0.5037328546091351,0.0296576045110463,0.005122762990066352,0.0039313024772464145,0.015710110269682147,0.011512444393581808,0.5
17,0.5037171018990821,0.02938278433122903,0.004316094841320551,0.0033563039931780356,0.01506038577923256,0.011030485090750197,0.5
18,0.5038490094064598,0.029107847647269713,0.004219930147652782,0.0031639460195046184,0.014632306850867602,0.010581719469719943,0.5
19,0.5037715463418864,0.028659385454720968,0.00408769640522914,0.003102393616907882,0.013817510963855,0.010247230475959731,0.5
20,0.5036585707088554,0.02795566118616504,0.003973357273555137,0.0030383467959858453,0.013062094002039835,0.00998116587454093,0.5
21,0.5039768328395654,0.027561582792374424,0.0038020666325273207,0.0027126556256118865,0.012301562472735367,0.009537857400669267,0.5
22,0.5041008359022041,0.02712509502653312,0.003350518257625515,0.0027025326102174427,0.011802676107025399,0.008951018747815146,0.5
23,0.5040641829131964,0.026753548941090135,0.0034783567447349557,0.0025393985396731304,0.011324855649063246,0.008489878478847421,0.5
24,0.5040961722517576,0.026605697106381988,0.003312878511427315,0.002503507660860929,0.011059478585600947,0.008236558593447171,0.5
25,0.5042442543952862,0.02640342563955486,0.003161406657788855,0.0024206394405696043,0.010638148421020307,0.00799646160345098,0.5
26,0.5042663679705943,0.025947457534751434,0.003033312549287835,0.002234428114291063,0.010153366174241065,0.0076006452927141095,0.5
