n_raters,mean_kappa,sd_kappa,mean_delta,sd_delta,mean_delta_from_final,sd_delta_from_final,true_kappa
29,0.5945529336282588,0.021406926192184542,0.00246352127009121,0.0018060342579661144,0.008277352627185753,0.0062316692123572295,0.6
30,0.5946405614233752,0.02101278774686436,0.002344501776442126,0.001718970807097478,0.007924720407948086,0.005860306976830694,0.6
31,0.5947254759102727,0.020932819179628435,0.0022044687743153915,0.0017228862332892237,0.007541808672599434,0.005595928362648272,0.6
32,0.5948125006888095,0.02083844803344333,0.0020585536392357926,0.0015510285520485877,0.007193544842364322,0.005488530655428953,0.6
33,0.5949552664170962,0.020614008331964716,0.00207763270337366,0.0014851778798772638,0.006864333743602678,0.005257205990148504,0.6
34,0.5950231568690553,0.02056399583003112,0.0020404976935226543,0.0015175610689056622,0.0066315861983527865,0.005058702902868071,0.6
35,0.5950465983216513,0.02031907562447141,0.002004496940227287,0.0014676708755335987,0.006253133502289646,0.004838765872958351,0.6
36,0.5950866879601491,0.020167569987973238,0.001869208999163646,0.0013781263100383799,0.00597361677715128,0.004494241187676963,0.6
37,0.5951880291258443,0.020046567041350005,0.0018473040284053147,0.0014101293854324364,0.005630919293768768,0.004187064294244646,0.6
38,0.5952707493217064,0.019884021716924025,0.0018598991815578097,0.0013925368717256782,0.005311599175546086,0.003953125955514665,0.6
39,0.5952838723857395,0.019813551740586646,0.0016808207482122324,0.0012819077604337137,0.005147021783688084,0.0038545407084925203,0.6
40,0.5953678118573947,0.019575142034621663,0.001665501670128663,0.0012229415359147598,0.004866536485372227,0.0037040984996703015,0.6
41,0.5953673237190239,0.019481071659903097,0.0016277470324090545,0.0012477718034048634,0.004506463320052847,0.003416267679848837,0.6
42,0.5953714054289068,0.01939183549615042,0.0015962892056528477,0.0012434101727150286,0.004207281127640497,0.003181046907837665,0.6
43,0.5953007904876332,0.019284487812050083,0.0016059956497898676,0.001254475638970949,0.0038179346880318644,0.0029342435562488855,0.6
44,0.5952923990442934,0.019205356943293915,0.0015887710055567808,0.0012119164508152824,0.0035040515053184323,0.002631506619998515,0.6
45,0.5953974844135362,0.019062644557087487,0.001436924660854006,0.00105762130134038,0.003190765482636916,0.002439685481366516,0.6
46,0.5954573447314776,0.01898073712850573,0.0014847459290373139,0.0011065600648296862,0.002889032213477517,0.002128941196429385,0.6
47,0.5954281054638154,0.018809374865073183,0.0014845823689982015,0.001114863644372712,0.002390760698596279,0.0018125634607946786,0.6
48,0.5954129355942614,0.0188443212626686,0.001408334398791677,0.001065621859968841,0.0018992047739697848,0.0014345658975984349,0.6
